Sent_ID,Word_ID,Word,frequency,length,surprisal,role
78,6,children,5.47,8,0.9587441165282614,content
78,7,born,5.09,4,7.179662039423982,content
78,8,to,7.43,2,0.38356809070509795,function
78,9,Oscar,4.31,5,13.705602888445153,content
78,10,winner,4.8,6,12.409431562646475,content
78,11,Jose,4.21,4,9.833995493559536,content
78,12,Ferrer,3.0,6,1.469265672516664,content
78,13,and,7.41,3,0.34975492568426286,function
78,14,singer,4.52,6,5.398835348326668,content
78,15,Rosemary,3.57,8,0.9935258878387558,content
78,16,ClooneyFerrer,0.0,13,13.048689700042328,content
79,0,miguel,3.77,6,29.4935331894234,content
79,1,was,6.82,3,4.435160145232868,function
79,2,raised,4.84,6,9.760733636014393,content
79,3,amongst,4.31,7,12.634852662785375,content
79,4,all,6.52,3,8.983030840535186,function
79,5,the,7.73,3,2.1415004513195552,function
79,6,splendor,3.05,8,10.782525216487754,content
79,7,and,7.41,3,1.55822335471015,function
79,8,glamour,3.51,7,5.367839947057569,content
79,9,of,7.4,2,0.2842419184563949,function
79,10,Hollywood,4.52,9,6.390688188937831,content
80,0,as,6.77,2,11.519018217097818,function
80,1,a,7.36,1,3.412311903352607,function
80,2,child,5.3,5,8.1602438250282,content
80,3,his,6.51,3,8.54345969526433,function
80,4,hero,4.68,4,12.386889452632584,content
80,5,was,6.82,3,0.5829248761404381,function
80,6,Batman,4.22,6,7.179662039423982,content
80,7,and,7.41,3,4.359080523935989,function
80,8,as,6.77,2,2.4430011727553347,function
80,9,a,7.36,1,1.4905970246684799,function
80,10,teenager,4.09,8,1.8033688011112043,content
80,11,his,6.51,3,1.6075342203655345,function
80,12,interests,4.66,9,11.924776197347839,content
80,13,shifted,3.98,7,1.8949461230426328,content
80,14,towards,5.06,7,3.7701678998231114,content
80,15,music,5.52,5,5.4833682608787555,content
81,0,miguel,3.77,6,29.4935331894234,content
81,1,played,5.23,6,10.40318377141026,content
81,2,the,7.73,3,2.964287466826542,function
81,3,drums,3.93,5,5.759509108548909,content
81,4,on,6.91,2,4.950810911800603,function
81,5,Keith,4.17,5,19.589093602070456,content
81,6,Moons,3.38,5,11.626093239663795,content
81,7,Two,6.1,3,15.711850679681367,content
81,8,Sides,4.73,5,9.327502459184943,content
81,9,of,7.4,2,0.5593261047196469,function
81,10,the,7.73,3,1.0059416593698436,function
81,11,Moon,4.7,4,0.6699233319752951,content
82,0,band,4.92,4,18.60851181646624,content
82,1,mate,4.55,4,15.035587379264665,content
82,2,Billy,4.33,5,11.800794592271444,content
82,3,Mumy,1.15,4,13.631284369493109,content
82,4,Will,6.45,4,12.127655187472849,function
82,5,Robinson,4.21,8,7.4276252495767725,content
82,6,on,6.91,2,5.787686746066272,function
82,7,the,7.73,3,2.271117583899423,function
82,8,TV,5.2,2,4.688758882889132,content
82,9,classic,4.72,7,5.9623880986739195,content
82,10,Lost,5.39,4,0.5582694433127459,content
82,11,In,7.27,2,2.362694905830851,function
82,12,Space,5.23,5,0.13181851051091176,content
82,13,cast,4.79,4,12.646123717792321,content
82,14,Miguel,3.77,6,18.36054860631345,content
82,15,as,6.77,2,9.23662957819145,function
82,16,a,7.36,1,1.9907500906016653,function
82,17,drummer,3.68,7,9.48459278834424,content
82,18,in,7.27,2,1.7611023448351604,function
82,19,his,6.51,3,4.325267358915154,function
82,20,first,6.11,5,4.204103517590495,content
82,21,television,4.79,10,7.500887107121915,content
82,22,role,5.16,4,2.860030208012301,content
82,23,in,7.27,2,2.7712706498326085,function
82,24,the,7.73,3,1.6272585666276882,function
82,25,series,5.35,6,3.9054205599064518,content
82,26,Sunshine,4.16,8,12.454515782674255,content
83,0,among,5.31,5,16.489553475160573,content
83,1,the,7.73,3,1.8357730842561713,function
83,2,many,5.91,4,7.6924950422399805,content
83,3,television,4.79,10,15.892187559792488,content
83,4,shows,5.23,5,2.161224797581709,content
83,5,in,7.27,2,4.347809468929044,function
83,6,which,6.3,5,4.891637873014142,function
83,7,Miguel,3.77,6,16.399385035105013,content
83,8,has,6.37,3,2.7036443197909383,function
83,9,made,5.92,4,9.03375058806644,content
83,10,guest,4.58,5,2.2429399463820605,content
83,11,appearances,4.09,11,0.10848390444184589,content
83,12,are,6.74,3,5.939845988660029,function
83,13,Miami,4.47,5,8.3856649251671,content
83,14,Vice,4.71,4,0.1548008961110106,content
83,15,CHiPs,4.21,5,17.268489042281168,content
83,16,Will,6.45,4,12.19528151751452,function
83,17,Grace,4.56,5,8.182785935042089,content
83,18,Superman,4.02,8,13.637976558403484,content
83,19,Tales,4.1,5,12.657394772799265,content
83,20,from,6.63,4,1.745604644200611,function
83,21,the,7.73,3,0.09404286521419757,function
83,22,Crypt,3.1,5,0.32862169754624093,content
83,23,and,7.41,3,1.613169747869007,function
83,24,Twin,4.34,4,9.039386115569911,content
83,25,Peaks,3.87,5,0.06339968441406578,content
84,0,he,6.69,2,16.196506044980005,function
84,1,also,6.19,4,9.197180885667143,content
84,2,starred,3.71,7,12.871544817931222,content
84,3,in,7.27,2,0.23123273787685658,function
84,4,the,7.73,3,1.7272891798143253,function
84,5,mini,4.44,4,11.744439317236719,content
84,6,series,5.35,6,0.9502908252730526,content
84,7,The,7.73,3,3.741990262305749,function
84,8,Stand,5.14,5,7.421989722073301,content
85,0,miguel,3.77,6,29.4935331894234,content
85,1,played,5.23,6,10.40318377141026,content
85,2,the,7.73,3,2.964287466826542,function
85,3,role,5.16,4,4.26045879262522,content
85,4,of,7.4,2,0.062034830096818525,function
85,5,Dr,5.24,2,10.40318377141026,content
85,6,Garret,2.9,6,18.55497430518325,content
85,7,Macy,3.01,4,13.581621283368758,content
85,8,in,7.27,2,0.9157732193142835,function
85,9,NBCs,1.3,4,11.449983005180279,content
85,10,drama,4.67,5,4.795833905455109,content
85,11,Crossing,4.33,8,7.230381786955235,content
85,12,Jordan,4.51,6,0.21555892700782364,content
86,0,in,7.27,2,8.825236070437956,function
86,1,1999,4.55,4,18.290104512520042,content
86,2,at,6.7,2,8.689983410354616,function
86,3,the,7.73,3,1.1256966188186346,function
86,4,41st,2.43,4,13.735717738541833,content
86,5,Grammy,3.73,6,4.299907485149528,content
86,6,Awards,4.71,6,0.24197546218035104,content
86,7,Miguel,3.77,6,13.457639678292363,content
86,8,was,6.82,3,6.5146697940142255,function
86,9,nominated,4.18,9,2.0161099643672915,content
86,10,for,7.01,3,0.32756503613933985,function
86,11,Best,5.84,4,2.1753136163403903,content
86,12,Spoken,4.45,6,12.684075473323517,content
86,13,Word,5.26,4,0.09932617224870305,content
86,14,Album,5.02,5,0.3173506425392959,content
86,15,for,7.01,3,0.5276262625126141,function
86,16,Children,5.47,8,2.37114819708606,content
86,17,in,7.27,2,6.137089451281567,function
86,18,Disneys,1.64,7,20.795096487813574,content
86,19,The,7.73,3,1.7935066279801275,function
86,20,Lion,4.25,4,1.05384364314936,content
86,21,King,5.17,4,0.02927832648288454,content
86,22,II,5.02,2,4.44924896399155,content
86,23,Simbas,1.05,6,1.0961100994254038,content
86,24,Pride,4.49,5,0.2106278404422852,content
86,25,ReadAlong,0.0,9,29.518893063189026,content
87,0,in,7.27,2,8.825236070437956,function
87,1,2003,4.58,4,17.0277463517422,content
87,2,Miguel,3.77,6,14.3931372438688,content
87,3,made,5.92,4,7.731943734764289,content
87,4,his,6.51,3,3.1164467094203,function
87,5,New,6.25,3,9.648023085944944,content
87,6,York,5.37,4,0.2900535561943509,content
87,7,stage,5.1,5,3.186890803213706,content
87,8,debut,4.52,5,0.062034830096818525,content
87,9,in,7.27,2,0.6618222611890533,function
87,10,the,7.73,3,1.3518221598954692,function
87,11,OffBroadway,0.0,11,12.726319915820252,content
87,12,production,5.14,10,1.183460775729228,content
87,13,of,7.4,2,0.21908113169749396,function
87,14,The,7.73,3,3.3390500458074643,function
87,15,Exonerated,2.92,10,5.442444645140648,content
88,0,his,6.51,3,20.1751884624316,function
88,1,cousin,4.41,6,9.495863843351184,content
88,2,is,7.07,2,2.61206699785951,function
88,3,actor,4.65,5,16.275403430028618,content
88,4,George,5.04,6,7.653046349715673,content
88,5,Clooney,3.1,7,0.6492964207614133,content
89,0,his,6.51,3,20.1751884624316,function
89,1,brother,5.11,7,5.996201263694754,content
89,2,Gabriel,3.92,7,15.542784854577192,content
89,3,Ferrer,3.0,6,16.534637695188355,content
89,4,is,7.07,2,2.3063396307961264,function
89,5,married,5.03,7,7.371269974542048,content
89,6,to,7.43,2,0.39448692524307594,function
89,7,singer,4.52,6,4.663399009123505,content
89,8,Debby,2.61,5,9.506782677889163,content
89,9,Boone,3.42,5,1.075681312225316,content
90,0,miguel,3.77,6,29.4935331894234,content
90,1,was,6.82,3,4.435160145232868,function
90,2,close,5.36,5,10.594791706528325,content
90,3,friends,5.43,7,2.6853288554046526,content
90,4,with,6.85,4,0.045744633407093296,function
90,5,actress,4.45,7,17.740640580931473,content
90,6,Dominique,3.21,9,17.46062530810268,content
90,7,Dunne,3.03,5,11.10498305582707,content
90,8,and,7.41,3,3.9251449061686055,function
90,9,in,7.27,2,7.923551669882354,function
90,10,1982,4.41,4,2.832557011432872,content
90,11,served,4.81,6,12.161468352493683,content
90,12,as,6.77,2,0.1661600062351974,function
90,13,a,7.36,1,1.9414392249462809,function
90,14,pallbearer,1.87,10,0.38330392535337265,content
90,15,in,7.27,2,7.359998919535102,function
90,16,her,6.3,3,0.1761982896007578,function
90,17,funeral,4.37,7,0.1201952350349997,content
91,0,william,4.88,7,24.987928950397123,content
91,1,Hindman,2.05,7,26.94627475785382,content
91,2,April,5.19,5,14.07754770367434,content
91,3,1,6.0,1,5.003643982145658,content
91,4,1743,2.59,4,12.499247782233068,content
91,5,January,5.09,7,4.654945717868296,content
91,6,19,5.32,2,5.1015062380702165,content
91,7,1822,3.12,4,1.5428577367514633,content
91,8,was,6.82,3,0.39026027961547155,function
91,9,an,6.53,2,0.7706583860998663,function
91,10,American,5.49,8,0.22647776154580163,content
91,11,lawyer,4.67,6,3.1953440944689153,content
91,12,and,7.41,3,1.2750380976606561,function
91,13,statesman,3.46,9,4.35461172673597,content
91,14,from,6.63,4,1.9992033818568742,function
91,15,Talbot,3.42,6,5.473396018851126,content
91,16,County,5.19,6,0.062034830096818525,content
91,17,Maryland,4.27,8,0.5448850654919987,content
92,0,he,6.69,2,16.196506044980005,function
92,1,represented,4.53,11,12.567226332743704,content
92,2,Maryland,4.27,8,15.204653204368842,content
92,3,in,7.27,2,1.132036587260041,function
92,4,the,7.73,3,0.4441500113674275,function
92,5,Continental,4.02,11,6.018743373708644,content
92,6,Congress,4.9,8,0.062034830096818525,content
92,7,and,7.41,3,2.5430317859419715,function
92,8,in,7.27,2,3.291148062027948,function
92,9,the,7.73,3,0.38462475211199904,function
92,10,federal,5.13,7,7.410718667066355,content
92,11,Congress,4.9,8,1.3652065377162164,content
92,12,as,6.77,2,4.243552210114803,function
92,13,both,5.79,4,7.326185754514268,function
92,14,the,7.73,3,6.655557981601039,function
92,15,Representative,4.57,14,7.472709469604553,content
92,16,and,7.41,3,0.40082689368448254,function
92,17,a,7.36,1,3.2770592432692665,function
92,18,US,6.04,2,6.401959243944775,content
93,0,senator,4.58,7,23.87209450470957,content
93,1,James,5.11,5,11.152708929372103,content
93,2,Lloyd,4.03,5,13.570350228361812,content
93,3,resigned,4.04,8,9.129554555625472,content
93,4,and,7.41,3,6.27797763886838,function
93,5,Hindman,2.05,7,24.92593814785893,content
93,6,was,6.82,3,0.965788525907602,function
93,7,named,4.95,5,5.257947160739855,content
93,8,to,7.43,2,1.3173045539367,function
93,9,finish,4.91,6,6.9711475217954995,content
93,10,his,6.51,3,0.7312096935755587,function
93,11,term,5.23,4,0.12151606179362608,content
94,0,he,6.69,2,16.196506044980005,function
94,1,served,4.81,6,11.609186657153378,content
94,2,in,7.27,2,2.592342651597356,function
94,3,the,7.73,3,0.45119442074676813,function
94,4,United,5.47,6,5.1226945006565145,content
94,5,States,5.52,6,0.06877104656581301,content
94,6,Senate,4.8,6,6.170902616302402,content
94,7,from,6.63,4,1.975252389967116,function
94,8,December,5.07,8,8.67871235534767,content
94,9,of,7.4,2,5.8665841311148865,function
94,10,1800,2.96,4,12.71868113439953,content
94,11,until,5.61,5,1.3419599867643923,function
94,12,November,5.1,8,5.381928765816251,content
94,13,of,7.4,2,0.1623736361938018,function
94,14,1801,2.97,4,1.7844149371249158,content
95,0,in,7.27,2,8.825236070437956,function
95,1,the,7.73,3,2.4613166371416204,function
95,2,Senate,4.8,6,16.65861930026475,content
95,3,he,6.69,2,10.47081010145193,function
95,4,was,6.82,3,3.0910868356546737,function
95,5,aligned,3.8,7,13.209676468139572,content
95,6,with,6.85,4,0.1585872661524062,function
95,7,the,7.73,3,1.065819139094239,function
95,8,Federalists,2.64,11,9.66246412517259,content
96,0,william,4.88,7,24.987928950397123,content
96,1,was,6.82,3,3.8039810648439465,function
96,2,born,5.09,4,3.226339495738014,content
96,3,in,7.27,2,0.71324644965824,function
96,4,Dorchester,3.06,10,17.270778475329454,content
96,5,County,5.19,6,9.050657170576857,content
96,6,Maryland,4.27,8,3.7476257898092213,content
96,7,the,7.73,3,6.847165916719104,function
96,8,second,5.63,6,5.004348423083592,content
96,9,son,5.28,3,1.2334760823225464,content
96,10,of,7.4,2,0.1344601640281645,function
96,11,Jacob,4.23,5,9.028115060562966,content
96,12,Hindman,2.05,7,17.242776948046572,content
96,13,17131766,0.0,8,30.600914343855745,content
96,14,and,7.41,3,0.6019447814646578,function
96,15,Mary,4.78,4,3.043184851875157,content
96,16,Trippe,1.79,6,16.29002057949075,content
96,17,Hindman,2.05,7,2.9316850596677813,content
96,18,died,5.2,4,11.38940108451795,content
96,19,1782,2.83,4,11.076629308075226,content
97,0,william,4.88,7,24.987928950397123,content
97,1,studied,4.49,7,9.52967700837202,content
97,2,law,5.46,3,6.407594771448248,content
97,3,at,6.7,2,1.9822967993464566,function
97,4,the,7.73,3,2.1541803882023682,function
97,5,Inns,3.06,4,13.440733095781944,content
97,6,of,7.4,2,0.06071400333819216,function
97,7,Court,5.41,5,0.30607958753235087,content
97,8,in,7.27,2,2.630382462245796,function
97,9,London,5.27,6,0.7805205592309431,content
97,10,returning,4.49,9,17.222172050612002,content
97,11,to,7.43,2,0.6283613166371853,function
97,12,Maryland,4.27,8,9.788911273531756,content
97,13,in,7.27,2,1.0608880525287008,function
97,14,1765,2.72,4,8.542050813388462,content
98,0,hindman,2.05,7,32.39864761746348,content
98,1,died,5.2,4,10.273566638830392,content
98,2,in,7.27,2,2.385237015844741,function
98,3,Baltimore,4.22,9,15.700579624674422,content
98,4,Maryland,4.27,8,4.767656267937746,content
98,5,and,7.41,3,5.297395853264162,function
98,6,is,7.07,2,2.9811940493369598,function
98,7,buried,4.4,6,0.4018835550913836,content
98,8,in,7.27,2,0.8284225430104595,function
98,9,St,5.2,2,6.954240939285081,content
98,10,Pauls,2.61,5,4.533077435605703,content
98,11,Burial,3.9,6,7.558541195135956,content
98,12,Ground,5.15,6,0.16994637627659298,content
98,13,there,6.31,5,6.390688188937831,function
99,0,in,7.27,2,8.825236070437956,function
99,1,1792,2.9,4,23.598771420791152,content
99,2,voters,4.46,6,15.531513799570247,content
99,3,returned,4.82,8,10.752586476625556,content
99,4,him,6.11,3,7.190933094430927,function
99,5,the,7.73,3,7.9066450873719365,function
99,6,state,5.78,5,8.34058070513932,content
99,7,Senate,4.8,6,6.920427774264247,content
99,8,but,6.63,3,6.593567179062841,function
99,9,later,5.49,5,7.6192331846948385,content
99,10,that,7.01,4,2.927656538053971,function
99,11,year,5.96,4,0.30607958753235087,content
99,12,he,6.69,2,1.2193872635638652,function
99,13,was,6.82,3,1.42649289931648,function
99,14,appointed,4.59,9,6.1314539237780945,content
99,15,to,7.43,2,1.887901713663292,function
99,16,the,7.73,3,0.6847165916719103,function
99,17,United,5.47,6,3.226339495738014,content
99,18,States,5.52,6,0.027913472165637294,content
99,19,House,5.71,5,2.7895861142188942,content
99,20,of,7.4,2,0.045744633407093296,function
99,21,Representatives,4.52,15,0.09140121169694483,content
99,22,after,6.11,5,6.942969884278137,function
99,23,the,7.73,3,1.7596934629592924,function
99,24,resignation,4.02,11,1.7963243917318636,content
99,25,of,7.4,2,0.026526604069079605,function
99,26,Joshua,3.92,6,10.639875926556105,content
99,27,Seney,1.46,5,2.981458214688685,content
100,0,from,6.63,4,10.797670696653336,function
100,1,1775,2.79,4,19.786337064691995,content
100,2,and,7.41,3,6.672464564111456,function
100,3,1777,2.8,4,7.503704870873651,content
100,4,Hindman,2.05,7,22.930961411629657,content
100,5,served,4.81,6,11.237241841924192,content
100,6,in,7.27,2,1.4405817180751612,function
100,7,Marylands,1.32,9,15.714668443433103,content
100,8,revolutionary,4.17,13,6.311790803889215,content
100,9,government,5.57,10,3.1446243469376625,content
100,10,as,6.77,2,2.659968981639026,function
100,11,the,7.73,3,5.162143193180822,function
100,12,states,5.52,6,5.6975183060107115,content
100,13,Treasurer,3.93,9,8.780151850410176,content
100,14,for,7.01,3,6.176538143805875,function
100,15,the,7.73,3,1.7315158254419298,function
100,16,Eastern,4.78,7,7.867196394847629,content
100,17,Shore,4.33,5,0.2106278404422852,content
101,0,clive,3.62,5,27.163242566737516,content
101,1,Jay,4.38,3,17.17708783058422,content
101,2,Davis,4.49,5,13.130779083090957,content
101,3,born,5.09,4,9.011208478052549,content
101,4,April,5.19,5,5.621438684713832,content
101,5,4,5.78,1,4.400114208570649,content
101,6,1934,4.01,4,6.288192032468424,content
101,7,is,7.07,2,1.4018374664887878,function
101,8,the,7.73,3,6.266706583861435,function
101,9,founder,4.46,7,4.105481786279726,content
101,10,of,7.4,2,0.6093414113129655,function
101,11,Arista,2.31,6,14.57347412397992,content
101,12,Records,4.9,7,0.19477791933876876,content
101,13,and,7.41,3,2.5655738959558616,function
101,14,member,5.18,6,11.248512896931137,content
101,15,of,7.4,2,0.04847434204158779,function
101,16,the,7.73,3,0.30026794979439486,function
101,17,Rock,5.03,4,0.9791729037283492,content
101,18,and,7.41,3,0.345352169822175,function
101,19,Roll,4.75,4,0.037555507503609795,content
101,20,Hall,4.87,4,0.05120405067608229,content
101,21,of,7.4,2,0.026526604069079605,function
101,22,Fame,4.34,4,0.05529861362782404,content
101,23,as,6.77,2,5.5256347171548,function
101,24,a,7.36,1,1.0510258793976237,function
101,25,nonperformer,0.0,12,2.3262400872927635,content
102,0,he,6.69,2,16.196506044980005,function
102,1,was,6.82,3,4.0913929675210445,function
102,2,a,7.36,1,3.2657881882623214,function
102,3,working,5.45,7,12.55595527773676,content
102,4,class,5.36,5,1.723062534186721,content
102,5,Jewish,4.61,6,12.612310552771484,content
102,6,boy,5.17,3,1.3652065377162164,content
102,7,who,6.34,3,2.9248387743022346,function
102,8,grew,4.69,4,2.6106581159836417,content
102,9,up,6.39,2,0.02927832648288454,function
102,10,in,7.27,2,0.4092801849396913,function
102,11,Brooklyn,4.25,8,3.7701678998231114,content
102,12,New,6.25,3,3.784256718581793,content
102,13,York,5.37,4,0.10064699900732942,content
103,0,he,6.69,2,16.196506044980005,function
103,1,graduated,4.14,9,11.631728767167267,content
103,2,from,6.63,4,0.9242265105694922,function
103,3,New,6.25,3,9.107012445611582,content
103,4,York,5.37,4,0.30942568198753767,content
103,5,Universitys,1.05,11,8.750389220782461,content
103,6,College,5.27,7,4.277365375135638,content
103,7,of,7.4,2,0.027913472165637294,function
103,8,Arts,4.7,4,1.318713435812568,content
103,9,and,7.41,3,0.1019678257659558,function
103,10,Sciences,4.39,8,0.5117763414090977,content
103,11,in,7.27,2,3.4433073046217055,function
103,12,1953,4.17,4,7.842188741550969,content
103,13,and,7.41,3,2.8262170429914657,function
103,14,received,5.16,8,3.4207651946078155,content
103,15,a,7.36,1,1.326462286129843,function
103,16,scholarship,4.15,11,6.751361949160072,content
103,17,to,7.43,2,0.4399233657398231,function
103,18,Harvard,4.24,7,3.896967268651243,content
103,19,Law,5.46,3,1.2792647432882607,content
103,20,School,5.71,6,0.10064699900732942,content
104,0,he,6.69,2,16.196506044980005,function
104,1,was,6.82,3,4.0913929675210445,function
104,2,then,6.07,4,10.74131542161861,function
104,3,hired,4.41,5,8.492739947733078,content
104,4,by,6.66,2,1.8061865648629405,function
104,5,the,7.73,3,1.8794484224080832,function
104,6,legal,5.08,5,11.383765557014478,content
104,7,department,5.23,10,1.2630626017157771,content
104,8,of,7.4,2,1.5384990084479961,function
104,9,CBS,4.14,3,12.071299912438123,content
104,10,subsidiary,3.92,10,12.0149446374034,content
104,11,Columbia,4.4,8,5.610167629706887,content
104,12,Records,4.9,7,2.3415616776928294,content
105,0,in,7.27,2,8.825236070437956,function
105,1,1974,4.34,4,19.048082961737094,content
105,2,he,6.69,2,8.092617494986529,function
105,3,founded,4.5,7,7.574148964667058,content
105,4,Arista,2.31,6,16.686796937782113,content
105,5,Records,4.9,7,0.428300090263911,content
105,6,naming,3.88,6,18.349277551306503,content
105,7,it,6.95,2,0.8263092201966573,function
105,8,after,6.11,5,0.21908113169749396,function
105,9,his,6.51,3,1.823093147373358,function
105,10,secondary,4.53,9,16.68116141027864,content
105,11,school,5.71,6,0.6959876466788554,content
105,12,honor,4.69,5,11.316139226972806,content
105,13,society,5.17,7,0.9467686205833823,content
106,0,erasmus,3.12,7,30.69108278391131,content
106,1,Darwin,3.76,6,11.958589362368674,content
106,2,December,5.07,8,16.23031921000084,content
106,3,12,5.32,2,3.096017922220212,content
106,4,1731,2.53,4,5.3025030500641845,content
106,5,April,5.19,5,3.7363547348022763,content
106,6,18,5.32,2,0.04334513146225539,content
106,7,1802,2.97,4,0.07393327781411108,content
106,8,trained,4.58,7,15.227195314382731,content
106,9,as,6.77,2,0.40505353931208693,function
106,10,a,7.36,1,0.09140121169694483,function
106,11,physician,4.18,9,0.20464009246984566,content
106,12,and,7.41,3,1.6385296216346332,function
106,13,wrote,5.04,5,7.472709469604553,content
106,14,extensively,3.87,11,3.2460638420001677,content
106,15,on,6.91,2,0.42724342885700994,function
106,16,medicine,4.73,8,1.646982912889842,content
106,17,and,7.41,3,1.6188052753724795,function
106,18,botany,3.38,6,2.317522630685829,content
106,19,as,6.77,2,5.466461678368338,function
106,20,well,6.03,4,0.07814891655206024,content
106,21,as,6.77,2,0.06745021980718664,function
106,22,poetry,4.4,6,3.04882037937863,content
107,0,he,6.69,2,16.196506044980005,function
107,1,lived,4.88,5,8.351851760146266,content
107,2,in,7.27,2,0.9411330930799098,function
107,3,Lichfield,2.67,9,20.15084122251425,content
107,4,and,7.41,3,3.5813777284567823,function
107,5,Derby,4.1,5,9.862173131076899,content
107,6,England,5.12,7,9.433873040812987,content
108,0,he,6.69,2,16.196506044980005,function
108,1,was,6.82,3,4.0913929675210445,function
108,2,one,6.47,3,7.675588459729563,content
108,3,of,7.4,2,0.07546323547618662,function
108,4,the,7.73,3,0.40505353931208693,function
108,5,founder,4.46,7,11.552831382118653,content
108,6,members,5.35,7,1.811822092366413,content
108,7,of,7.4,2,0.31523731972549374,function
108,8,the,7.73,3,0.5029708296849218,function
108,9,Lunar,3.77,5,14.66364256403548,content
108,10,Society,5.17,7,0.5896170650508117,content
109,0,he,6.69,2,16.196506044980005,function
109,1,was,6.82,3,4.0913929675210445,function
109,2,a,7.36,1,3.2657881882623214,function
109,3,member,5.18,6,7.743214789771233,content
109,4,of,7.4,2,0.06071400333819216,function
109,5,the,7.73,3,0.6847165916719103,function
109,6,DarwinWedgwood,0.0,14,37.33667953037437,content
109,7,family,5.66,6,0.3196400755875816,content
109,8,most,6.0,4,10.746950949122084,function
109,9,famously,3.49,8,6.176538143805875,content
109,10,including,5.52,9,4.564777277812736,content
109,11,his,6.51,3,2.854394680508828,function
109,12,grandson,3.85,8,8.419478090187935,content
109,13,Charles,4.77,7,0.41984679900870225,content
109,14,Darwin,3.76,6,0.395543586649977,content
110,0,he,6.69,2,16.196506044980005,function
110,1,was,6.82,3,4.0913929675210445,function
110,2,born,5.09,4,4.866277999248515,content
110,3,near,5.29,4,8.182785935042089,content
110,4,at,6.7,2,11.45702741455962,function
110,5,Elston,2.21,6,23.517056271990796,content
110,6,Hall,4.87,4,6.09764075875726,content
110,7,near,5.29,4,6.07509864874337,content
110,8,Nottingham,3.72,10,5.587625519692997,content
110,9,and,7.41,3,4.722572047909966,function
110,10,educated,4.29,8,5.528452480906536,content
110,11,at,6.7,2,0.4441500113674275,function
110,12,Chesterfield,3.11,12,9.152272775873847,content
110,13,School,5.71,6,2.6811022097770483,content
110,14,then,6.07,4,7.213475204444817,function
110,15,later,5.49,5,5.979294681184337,content
110,16,at,6.7,2,0.9284531561970966,function
110,17,St,5.2,2,5.68342948725203,content
110,18,Johns,3.84,5,4.762020740434274,content
110,19,College,5.27,7,0.6769677413546357,content
110,20,Cambridge,4.39,9,0.5906737264577128,content
111,0,he,6.69,2,16.196506044980005,function
111,1,obtained,4.49,8,11.868420922313113,content
111,2,his,6.51,3,2.930474301805707,function
111,3,degree,4.94,6,2.7275953116806964,content
111,4,at,6.7,2,4.2350989188595936,function
111,5,Edinburgh,4.28,9,9.338069073253955,content
111,6,Medical,5.16,7,9.586032283406745,content
111,7,School,5.71,6,0.3553904531877354,content
112,0,he,6.69,2,16.196506044980005,function
112,1,practised,3.33,9,17.981559381704923,content
112,2,medicine,4.73,8,4.9564464393040755,content
112,3,in,7.27,2,2.3007041032926536,function
112,4,Lichfield,2.67,9,13.247562182332837,content
112,5,in,7.27,2,5.167778720684295,function
112,6,Staffordshire,3.33,13,3.307878534303882,content
112,7,for,7.01,3,3.446125068373442,function
112,8,twenty,4.65,6,4.559141750309263,content
112,9,years,5.96,5,0.7417763076445696,content
112,10,George,5.04,6,10.414454826417204,content
112,11,III,4.63,3,4.499968711522802,content
112,12,invited,4.53,7,10.684960146583885,content
112,13,him,6.11,3,0.46845322372615267,function
112,14,to,7.43,2,0.09140121169694483,function
112,15,be,6.79,2,2.3359261501893567,function
112,16,royal,4.85,5,4.454884491495022,content
112,17,physician,4.18,9,0.11896246339361509,content
112,18,but,6.63,3,4.536599640295373,function
112,19,he,6.69,2,0.6339968441406578,function
112,20,declined,4.21,8,1.1764163663498872,content
113,0,in,7.27,2,8.825236070437956,function
113,1,1781,2.83,4,24.708970338975234,content
113,2,he,6.69,2,5.979294681184337,function
113,3,moved,5.01,5,5.714424888521129,content
113,4,to,7.43,2,0.4459111137122626,function
113,5,Derby,4.1,5,11.158344456875577,content
113,6,where,6.0,5,3.8575185761269353,function
113,7,he,6.69,2,0.20587286411123026,function
113,8,died,5.2,4,7.348727864528158,content
113,9,suddenly,4.69,8,8.802693960424065,content
113,10,on,6.91,2,3.2122506769793326,function
113,11,the,7.73,3,2.867074617391641,function
113,12,18th,3.89,4,5.301622498891767,content
113,13,of,7.4,2,0.428300090263911,function
113,14,April,5.19,5,3.6039198384706723,content
113,15,1802,2.97,4,6.347012850785918,content
114,0,his,6.51,3,20.1751884624316,function
114,1,most,6.0,4,9.608574393420636,function
114,2,important,5.44,9,2.9332920655574433,content
114,3,scientific,4.67,10,9.828359966056064,content
114,4,work,5.96,4,1.4314239858820184,content
114,5,is,7.07,2,3.5052981071599034,function
114,6,his,6.51,3,3.4883915246494857,function
114,7,Zoonomia,0.0,8,21.53264614983054,content
114,8,17941796,0.0,8,24.391971916904904,content
114,9,which,6.3,5,3.0995401269098823,function
114,10,contains,4.68,8,4.435160145232868,content
114,11,a,7.36,1,2.227442245747511,function
114,12,system,5.56,6,5.956752571170447,content
114,13,of,7.4,2,0.12803214046951616,function
114,14,pathology,3.57,9,3.5109336346633757,content
114,15,and,7.41,3,1.7470135260764792,function
114,16,a,7.36,1,2.675466682273576,function
114,17,treatise,3.38,8,4.725169673868598,content
114,18,on,6.91,2,0.08479707790381298,function
114,19,generation,4.82,10,7.782663482295541,content
